UniqueID;Data;taxon_key;ScientificName;ScientificName_corrected;Species;Level;Genus;Family;Order;Class;FamCode;GenCode;DemersPelagic;EnvTemp;DepthRangeShallow;DepthRangeDeep;Lmax;BodyShape;Feeding_path;K;tm;trophic_level;DepthRangeDeepLevel;KLevel;tmLevel;trophic_levelLevel;LMaxLevel;BodyShapeILevel;EnvTempLevel
255;SAU;601873;Ciliata septentrionalis;Ciliata septentrionalis;Ciliata septentrionalis;species;Ciliata;Lotidae;Gadiformes;Actinopterygii;505;4239;demersal;temperate;10;90;20;elongate;pelagic;0.79;1;3.5;species;species;species;species;species;species;species
1257;initial;626675;Cilus gilberti;Cilus gilberti;Cilus gilberti;species;Cilus;Sciaenidae;Perciformes;Actinopterygii;NA;NA;demersal;tropical;;98.53;60;fusiform;benthic;0.29;2.3;3.65;family;species;species;family;species;species;species
780;SAU;625760;Cirrhilabrus balteatus;Cirrhilabrus balteatus;Cirrhilabrus balteatus;species;Cirrhilabrus;Labridae;Perciformes;Actinopterygii;362;10253;reef_associated;subtropical;7;22;10;fusiform;pelagic;0.78;1.1;3.4;species;species;species;species;species;species;species
1258;initial;;Cirrhilabrus blatteus;Cirrhilabrus blatteus;Cirrhilabrus blatteus;species;Cirrhilabrus;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;50;16;fusiform;pelagic;0.4;3.18;3.4;species;family;family;species;species;species;species
1259;initial;;Cirrhilabrus cyanopleura;Cirrhilabrus cyanopleura;Cirrhilabrus cyanopleura;species;Cirrhilabrus;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;30;15;fusiform;pelagic;0.4;3.18;3.4;species;family;family;species;species;species;species
1260;initial;;Cirrhilabrus exquisitus;Cirrhilabrus exquisitus;Cirrhilabrus exquisitus;species;Cirrhilabrus;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;40;12;fusiform;pelagic;0.4;3.18;3.4;species;family;family;species;species;species;species
1261;initial;;Cirrhilabrus jordani;Cirrhilabrus jordani;Cirrhilabrus jordani;species;Cirrhilabrus;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;186;10;fusiform;pelagic;0.4;3.18;3.4;species;family;family;species;species;species;species
1262;initial;;Cirrhilabrus katherinae;Cirrhilabrus katherinae;Cirrhilabrus katherinae;species;Cirrhilabrus;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;40;7.1;fusiform;pelagic;0.4;3.18;3.38;species;family;family;genus;species;species;species
1263;initial;;Cirrhilabrus laboutei;Cirrhilabrus laboutei;Cirrhilabrus laboutei;species;Cirrhilabrus;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;55;12;fusiform;pelagic;0.4;3.18;3.4;species;family;family;species;species;species;species
1264;initial;;Cirrhilabrus punctatus;Cirrhilabrus punctatus;Cirrhilabrus punctatus;species;Cirrhilabrus;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;35;13;fusiform;pelagic;0.4;3.18;3.38;species;family;family;genus;species;species;species
1265;initial;;Cirrhilabrus randalli;Cirrhilabrus randalli;Cirrhilabrus randalli;species;Cirrhilabrus;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;40;8.45;fusiform;pelagic;0.4;3.18;3.38;species;family;family;genus;species;genus;species
1266;initial;;Cirrhilabrus scottorum;Cirrhilabrus scottorum;Cirrhilabrus scottorum;species;Cirrhilabrus;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;40;13;fusiform;pelagic;0.4;3.18;3.4;species;family;family;species;species;species;species
1267;initial;;Cirrhilabrus solorensis;Cirrhilabrus solorensis;Cirrhilabrus solorensis;species;Cirrhilabrus;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;35;11;fusiform;pelagic;0.4;3.18;3.38;species;family;family;genus;species;species;species
1268;initial;605831;Cirrhitus pinnulatus;Cirrhitus pinnulatus;Cirrhitus pinnulatus;species;Cirrhitus;Cirrhitidae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;23;30;fusiform;benthic;0.36;2;3.7;species;notspecified;notspecified;species;species;species;species
1269;initial;604215;Citharichthys sordidus;Citharichthys sordidus;Citharichthys sordidus;species;Citharichthys;Paralichthyidae;Pleuronectiformes;Actinopterygii;NA;NA;demersal;temperate;;549;41;flat;benthic;0.3;2.42;3.5;species;species;species;species;species;species;species
1270;initial;604943;Citharus linguatula;Citharus linguatula;Citharus linguatula;species;Citharus;Citharidae;Pleuronectiformes;Actinopterygii;NA;NA;demersal;subtropical;;300;30;flat;benthic;0.26;2.83;4;species;species;species;species;species;species;species
791;SAU;652511;Cleisthenes pinetorum;Cleisthenes pinetorum;Cleisthenes pinetorum;species;Cleisthenes;Pleuronectidae;Pleuronectiformes;Actinopterygii;440;421;demersal;temperate;50;200;38.6;short_deep;benthic;0.2;3.5;3.42;species;species;species;genus;species;species;species
1271;initial;603656;Clepticus parrae;Clepticus parrae;Clepticus parrae;species;Clepticus;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;100;30;fusiform;pelagic;0.4;3.18;3.68;species;family;family;species;species;species;species
676;SAU;608838;Clidoderma asperrimum;Clidoderma asperrimum;Clidoderma asperrimum;species;Clidoderma;Pleuronectidae;Pleuronectiformes;Actinopterygii;440;6616;demersal;temperate;15;1900;62;short_deep;benthic;0.37;1.8;3.8;species;species;species;species;species;species;species
1272;initial;601608;Clupanodon thrissa;Clupanodon thrissa;Clupanodon thrissa;species;Clupanodon;Clupeidae;Clupeiformes;Actinopterygii;NA;NA;pelagic_neritic;tropical;;50;26;fusiform;pelagic;0.47;1.65;3.17;species;species;species;family;species;species;species
1273;initial;601530;Clupea bentincki;Clupea bentincki;Clupea bentincki;species;Clupea;Clupeidae;Clupeiformes;Actinopterygii;NA;NA;pelagic_neritic;subtropical;;70;28.39;fusiform;pelagic;0.52;1.53;2.7;species;species;species;species;species;species;species
1274;initial;600024;Clupea harengus;Clupea harengus;Clupea harengus;species;Clupea;Clupeidae;Clupeiformes;Actinopterygii;NA;NA;pelagic_neritic;temperate;;364;45;fusiform;pelagic;0.41;1.8;3.4;species;species;species;species;species;species;species
860;SAU;648134;Clupea harengus membras;Clupea harengus;Clupea harengus;species;Clupea;Clupeidae;Clupeiformes;Actinopterygii;NA;NA;pelagic_neritic;temperate;;364;45;fusiform;pelagic;0.41;1.8;3.4;species;species;species;species;species;species;species
223;SAU;601520;Clupea pallasii pallasii;Clupea pallasii pallasii;Clupea pallasii pallasii;species;Clupea;Clupeidae;Clupeiformes;Actinopterygii;43;1604;pelagic_neritic;polar_deep;0;475;46;fusiform;pelagic;0.48;1.5;3.2;species;species;species;species;species;species;species
1275;initial;601470;Clupeonella cultriventris;Clupeonella cultriventris;Clupeonella cultriventris;species;Clupeonella;Clupeidae;Clupeiformes;Actinopterygii;NA;NA;pelagic_neritic;temperate;;13;14.5;fusiform;pelagic;0.24;3.27;3.15;species;species;species;genus;species;species;species
216;SAU;601471;Clupeonella engrauliformis;Clupeonella engrauliformis;Clupeonella engrauliformis;species;Clupeonella;Clupeidae;Clupeiformes;Actinopterygii;43;8931;pelagic_neritic;subtropical;0;78;16.5;elongate;pelagic;0.28;2.8;3;species;species;species;species;species;species;species
673;SAU;608445;Coelorinchus chilensis;Coelorinchus chilensis;Coelorinchus chilensis;species;Coelorinchus;Macrouridae;Gadiformes;Actinopterygii;185;2217;demersal;temperate;260;1480;48;elongate;benthic;0.17;4;3.85;species;species;species;genus;species;species;species
1276;initial;;Coelorinchus fasciatus;Coelorinchus fasciatus;Coelorinchus fasciatus;species;Coelorinchus;Macrouridae;Gadiformes;Actinopterygii;NA;NA;pelagic_oceanic;polar_deep;;1086;50;elongate;benthic;0.16;4.2;3.9;species;species;species;species;species;species;species
611;SAU;607132;Coelorinchus marinii;Coelorinchus marinii;Coelorinchus marinii;species;Coelorinchus;Macrouridae;Gadiformes;Actinopterygii;185;2217;demersal;polar_deep;200;600;38;elongate;benthic;0.21;3.3;4.2;species;species;species;species;species;species;species
70;SAU;600625;Coilia dussumieri;Coilia dussumieri;Coilia dussumieri;species;Coilia;Engraulidae;Clupeiformes;Actinopterygii;454;4753;pelagic_neritic;tropical;0;50;20;elongate;pelagic;1.15;0.7;3.3;species;species;species;species;species;species;species
1277;initial;600303;Cololabis saira;Cololabis saira;Cololabis saira;species;Cololabis;Scomberesocidae;Beloniformes;Actinopterygii;NA;NA;pelagic_oceanic;subtropical;;230;40;elongate;pelagic;0.38;1.86;3.7;species;species;species;species;species;species;species
801;SAU;658004;Conger cinereus;Conger cinereus;Conger cinereus;species;Conger;Congridae;Anguilliformes;Actinopterygii;62;8995;reef_associated;tropical;1;80;140;elongate;benthic;0.13;4.5;4.3;species;species;species;species;species;species;species
1278;initial;600301;Conger conger;Conger conger;Conger conger;species;Conger;Congridae;Anguilliformes;Actinopterygii;NA;NA;demersal;temperate;;1171;300;elongate;pelagic;0.06;9.13;4.3;species;species;species;species;species;species;species
1279;initial;600302;Conger myriaster;Conger myriaster;Conger myriaster;species;Conger;Congridae;Anguilliformes;Actinopterygii;NA;NA;demersal;temperate;;830;100;elongate;benthic;0.15;4.1;4;species;species;species;species;species;species;species
1280;initial;600300;Conger oceanicus;Conger oceanicus;Conger oceanicus;species;Conger;Congridae;Anguilliformes;Actinopterygii;NA;NA;demersal;subtropical;;477;230;elongate;benthic;0.07;7.9;4.5;species;species;species;species;species;species;species
1281;initial;600299;Conger orbignianus;Conger orbignianus;Conger orbignianus;species;Conger;Congridae;Anguilliformes;Actinopterygii;NA;NA;demersal;subtropical;;369.45;112;elongate;benthic;0.15;4.01;3.7;genus;species;species;species;species;species;species
1282;initial;;Congiopodus peruvianus;Congiopodus peruvianus;Congiopodus peruvianus;species;Congiopodus;Congiopodidae;Scorpaeniformes;Actinopterygii;NA;NA;demersal;subtropical;;281;32.25;fusiform;benthic;0.36;2;3.15;species;notspecified;notspecified;species;species;species;species
707;SAU;611713;Congresox talabonoides;Congresox talabonoides;Congresox talabonoides;species;Congresox;Muraenesocidae;Anguilliformes;Actinopterygii;504;5;demersal;tropical;800;875;250;elongate;benthic;0.22;7.8;4.3;species;order;order;species;species;species;species
1283;initial;600401;Conodon nobilis;Conodon nobilis;Conodon nobilis;species;Conodon;Haemulidae;Perciformes;Actinopterygii;NA;NA;demersal;subtropical;;100;33.6;fusiform;benthic;0.48;1.5;3.6;species;species;species;species;species;species;species
1284;initial;603517;Cookeolus japonicus;Cookeolus japonicus;Cookeolus japonicus;species;Cookeolus;Priacanthidae;Perciformes;Actinopterygii;NA;NA;reef_associated;subtropical;;400;69;fusiform;benthic;0.65;1;3.5;species;species;species;species;species;species;species
1285;initial;600231;Coregonus albula;Coregonus albula;Coregonus albula;species;Coregonus;Salmonidae;Salmoniformes;Actinopterygii;NA;NA;benthopelagic;temperate;;110.88;48;fusiform;pelagic;0.53;1.41;3.1;genus;species;species;species;species;species;species
1286;initial;602669;Coregonus autumnalis;Coregonus autumnalis;Coregonus autumnalis;species;Coregonus;Salmonidae;Salmoniformes;Actinopterygii;NA;NA;pelagic_neritic;polar_deep;;110.88;65;fusiform;benthic;0.22;3.08;3.7;genus;species;species;species;species;species;species
1287;initial;646941;Coregonus laurettae;Coregonus laurettae;Coregonus laurettae;species;Coregonus;Salmonidae;Salmoniformes;Actinopterygii;NA;NA;pelagic_neritic;polar_deep;;110.88;36;fusiform;benthic;0.19;3.7;3.8;genus;species;species;species;species;species;species
1288;initial;600232;Coregonus lavaretus;Coregonus lavaretus;Coregonus lavaretus;species;Coregonus;Salmonidae;Salmoniformes;Actinopterygii;NA;NA;demersal;temperate;;110.88;73;fusiform;benthic;0.2;3.27;3.1;genus;species;species;species;species;species;species
1289;initial;612547;Coregonus muksun;Coregonus muksun;Coregonus muksun;species;Coregonus;Salmonidae;Salmoniformes;Actinopterygii;NA;NA;benthopelagic;polar_deep;;110.88;90;fusiform;pelagic;0.14;4.61;3.44;genus;species;species;genus;species;species;species
1290;initial;602674;Coregonus nasus;Coregonus nasus;Coregonus nasus;species;Coregonus;Salmonidae;Salmoniformes;Actinopterygii;NA;NA;pelagic_neritic;polar_deep;;110.88;71;fusiform;benthic;0.1;6.4;3.4;genus;species;species;species;species;species;species
27;SAU;600233;Coregonus oxyrinchus;Coregonus oxyrinchus;Coregonus oxyrinchus;species;Coregonus;Salmonidae;Salmoniformes;Actinopterygii;76;7065;demersal;temperate;;110.88;50;fusiform;pelagic;0.38;1.9;3.3;genus;species;species;species;species;species;species
1291;initial;602676;Coregonus pidschian;Coregonus pidschian;Coregonus pidschian;species;Coregonus;Salmonidae;Salmoniformes;Actinopterygii;NA;NA;demersal;polar_deep;;110.88;50;fusiform;benthic;0.11;5.99;3.3;genus;species;species;species;species;species;species
1292;initial;602678;Coregonus sardinella;Coregonus sardinella;Coregonus sardinella;species;Coregonus;Salmonidae;Salmoniformes;Actinopterygii;NA;NA;pelagic_neritic;polar_deep;;110.88;47;fusiform;benthic;0.28;2.54;3.2;genus;species;species;species;species;species;species
2612;add_June2020;;Corica soborna;Corica soborna;Corica soborna;species;Corica;Clupeidae;Clupeiformes;Actinopterygii;43;5653;pelagic_neritic;tropical;;76.4;5.3;fusiform;pelagic;2.62;0.4;3.3;family;species;species;family;species;species;species
1293;initial;;Coris auricularis;Coris auricularis;Coris auricularis;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;subtropical;;45;40;fusiform;benthic;0.15;1;3.41;species;genus;genus;genus;species;species;species
1294;initial;605624;Coris aygula;Coris aygula;Coris aygula;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;30;70;fusiform;benthic;0.15;1;3.73;species;genus;genus;species;species;species;species
1295;initial;;Coris ballieui;Coris ballieui;Coris ballieui;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;146;30;fusiform;benthic;0.15;1;3.41;species;genus;genus;genus;species;species;species
1296;initial;;Coris batuensis;Coris batuensis;Coris batuensis;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;30;17;fusiform;benthic;0.15;1;3.41;species;genus;genus;genus;species;species;species
1297;initial;;Coris bulbifrons;Coris bulbifrons;Coris bulbifrons;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;temperate;;49.68;120;fusiform;benthic;0.15;1;3.33;genus;genus;genus;species;species;species;species
1298;initial;;Coris caudimacula;Coris caudimacula;Coris caudimacula;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;57;20;fusiform;benthic;0.15;1;3.38;species;genus;genus;species;species;species;species
1299;initial;;Coris centralis;Coris centralis;Coris centralis;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;46;9.16;fusiform;benthic;0.15;1;3.41;species;genus;genus;genus;species;genus;species
1300;initial;;Coris cuvieri;Coris cuvieri;Coris cuvieri;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;50;38;fusiform;benthic;0.15;1;3.38;species;genus;genus;species;species;species;species
1301;initial;;Coris debueni;Coris debueni;Coris debueni;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;60;22.5;fusiform;benthic;0.15;1;3.41;species;genus;genus;genus;species;species;species
1302;initial;;Coris dorsomacula;Coris dorsomacula;Coris dorsomacula;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;40;20;fusiform;benthic;0.15;1;3.41;species;genus;genus;genus;species;species;species
1303;initial;;Coris flavovittata;Coris flavovittata;Coris flavovittata;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;98;50.8;fusiform;benthic;0.15;1;3.41;species;genus;genus;genus;species;species;species
1304;initial;;Coris formosa;Coris formosa;Coris formosa;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;49.68;60;fusiform;benthic;0.15;1;3.35;genus;genus;genus;species;species;species;species
1305;initial;658001;Coris gaimard;Coris gaimard;Coris gaimard;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;50;40;fusiform;benthic;0.15;1;3.4;species;genus;genus;species;species;species;species
1306;initial;600058;Coris julis;Coris julis;Coris julis;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;temperate;;120;30;fusiform;benthic;0.21;3.61;3.4;species;species;species;species;species;species;species
1307;initial;;Coris picta;Coris picta;Coris picta;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;subtropical;;49.68;25;fusiform;benthic;0.15;1;3.41;genus;genus;genus;genus;species;genus;species
1308;initial;;Coris roseoviridis;Coris roseoviridis;Coris roseoviridis;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;58;19.8;fusiform;benthic;0.15;1;3.41;species;genus;genus;genus;species;species;species
1309;initial;;Coris variegata;Coris variegata;Coris variegata;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;10;20;fusiform;benthic;0.15;1;3.5;species;genus;genus;species;species;species;species
1310;initial;;Coris venusta;Coris venusta;Coris venusta;species;Coris;Labridae;Perciformes;Actinopterygii;NA;NA;reef_associated;tropical;;10;19.3;fusiform;benthic;0.15;1;3.41;species;genus;genus;genus;species;species;species
321;SAU;603246;Corniger spinosus;Corniger spinosus;Corniger spinosus;species;Corniger;Holocentridae;Beryciformes;Actinopterygii;243;2731;demersal;tropical;45;275;20;short_deep;benthic;0.92;0.8;3.5;species;species;species;family;species;species;species
1311;initial;600006;Coryphaena hippurus;Coryphaena hippurus;Coryphaena hippurus;species;Coryphaena;Coryphaenidae;Perciformes;Actinopterygii;NA;NA;pelagic_neritic;subtropical;;85;210;fusiform;pelagic;1.04;0.56;4.4;species;species;species;species;species;species;species
1312;initial;600332;Coryphaenoides rupestris;Coryphaenoides rupestris;Coryphaenoides rupestris;species;Coryphaenoides;Macrouridae;Gadiformes;Actinopterygii;NA;NA;pelagic_oceanic;polar_deep;;2600;110;elongate;pelagic;0.1;6.25;3.5;species;species;species;species;species;species;species
555;SAU;605961;Corythoichthys intestinalis;Corythoichthys intestinalis;Corythoichthys intestinalis;species;Corythoichthys;Syngnathidae;Syngnathiformes;Actinopterygii;258;10288;reef_associated;tropical;20;68;16;elongate;benthic;0.92;0.9;3.2;species;species;species;species;species;species;species
1313;initial;651212;Cottoperca gobio;Cottoperca gobio;Cottoperca gobio;species;Cottoperca;Bovichtidae;Perciformes;Actinopterygii;NA;NA;demersal;subtropical;;400;80;fusiform;benthic;0.36;2;4.3;species;notspecified;notspecified;species;species;species;species
1314;initial;;Cottunculus granulosus;Cottunculus granulosus;Cottunculus granulosus;species;Cottunculus;Psychrolutidae;Scorpaeniformes;Actinopterygii;NA;NA;pelagic_oceanic;polar_deep;;1250;21.66;elongate;benthic;0.2;3.7;4.14;species;species;species;genus;species;species;species
1315;initial;;Cratinus agassizii;Cratinus agassizii;Cratinus agassizii;species;Cratinus;Serranidae;Perciformes;Actinopterygii;NA;NA;demersal;tropical;;12;60;fusiform;pelagic;0.24;3.78;4.2;species;family;family;species;species;species;species
1316;initial;607931;Crenidens crenidens;Crenidens crenidens;Crenidens crenidens;species;Crenidens;Sparidae;Perciformes;Actinopterygii;NA;NA;demersal;subtropical;;166.39;30;short_deep;benthic;0.26;2.8;2.8;family;species;species;species;species;species;species
