"","source","year","geographic_location_cleaned","hdi","demers_pelag","env_temp","form_clean","species_from_search","family","paper_id","nutrient","value","SpecCode","Order","DemersPelag","DepthRangeDeep","BodyShapeI","Lmax","EnvTemp","TL","K","tm","Habitat","pelagic"
"107","WoS",2015,"Bangladesh","Medium","pelagic-neritic","tropical","whole","Corica soborna","Clupeidae","Bogard_12","Selenium",7.5,1566,"Clupeiformes","pelagic_neritic",NA,"fusiform",5.3,"tropical",3.06,0.72509677501499,1.68643105690157,"Freshwater",1
"108","WoS",2015,"Bangladesh","Medium","pelagic-neritic","tropical","whole","Corica soborna","Clupeidae","Bogard_12","Vitamin A",78,1566,"Clupeiformes","pelagic_neritic",NA,"fusiform",5.3,"tropical",3.06,0.72509677501499,1.68643105690157,"Freshwater",1
"109","WoS",2015,"Bangladesh","Medium","pelagic","tropical","whole","Ailia coila","Schilbeidae","Bogard_12","Protein",17.1,13334,"Siluriformes","pelagic",NA,"elongate",30,"tropical",3.39,0.351773427517019,2.17315865310983,"Mixed",1
"110","WoS",2015,"Bangladesh","Medium","pelagic","tropical","whole","Ailia coila","Schilbeidae","Bogard_12","Zinc",1.2,13334,"Siluriformes","pelagic",NA,"elongate",30,"tropical",3.39,0.351773427517019,2.17315865310983,"Mixed",1
"111","WoS",2015,"Bangladesh","Medium","pelagic","tropical","whole","Ailia coila","Schilbeidae","Bogard_12","Calcium",110,13334,"Siluriformes","pelagic",NA,"elongate",30,"tropical",3.39,0.351773427517019,2.17315865310983,"Mixed",1
"112","WoS",2015,"Bangladesh","Medium","pelagic","tropical","whole","Ailia coila","Schilbeidae","Bogard_12","Iron",0.82,13334,"Siluriformes","pelagic",NA,"elongate",30,"tropical",3.39,0.351773427517019,2.17315865310983,"Mixed",1
"113","WoS",2015,"Bangladesh","Medium","pelagic","tropical","whole","Ailia coila","Schilbeidae","Bogard_12","Selenium",27,13334,"Siluriformes","pelagic",NA,"elongate",30,"tropical",3.39,0.351773427517019,2.17315865310983,"Mixed",1
"114","WoS",2015,"Bangladesh","Medium","pelagic","tropical","whole","Ailia coila","Schilbeidae","Bogard_12","Vitamin A",37,13334,"Siluriformes","pelagic",NA,"elongate",30,"tropical",3.39,0.351773427517019,2.17315865310983,"Mixed",1
"115","WoS",2015,"Bangladesh","Medium","pelagic","tropical","whole","Ailia coila","Schilbeidae","Bogard_12","Omega-3",1.006,13334,"Siluriformes","pelagic",NA,"elongate",30,"tropical",3.39,0.351773427517019,2.17315865310983,"Mixed",1
"116","WoS",2015,"Bangladesh","Medium","pelagic-neritic","tropical","whole","Xenentodon cancila","Belonidae","Bogard_12","Protein",17.1,10124,"Beloniformes","pelagic_neritic",2,"elongate",40,"tropical",3.86,0.418402941187387,1.91910702913829,"Freshwater",1
"117","WoS",2015,"Bangladesh","Medium","pelagic-neritic","tropical","whole","Xenentodon cancila","Belonidae","Bogard_12","Zinc",1.9,10124,"Beloniformes","pelagic_neritic",2,"elongate",40,"tropical",3.86,0.418402941187387,1.91910702913829,"Freshwater",1
"118","WoS",2015,"Bangladesh","Medium","pelagic-neritic","tropical","whole","Xenentodon cancila","Belonidae","Bogard_12","Calcium",610,10124,"Beloniformes","pelagic_neritic",2,"elongate",40,"tropical",3.86,0.418402941187387,1.91910702913829,"Freshwater",1
"119","WoS",2015,"Bangladesh","Medium","pelagic-neritic","tropical","whole","Xenentodon cancila","Belonidae","Bogard_12","Iron",0.65,10124,"Beloniformes","pelagic_neritic",2,"elongate",40,"tropical",3.86,0.418402941187387,1.91910702913829,"Freshwater",1
"120","WoS",2015,"Bangladesh","Medium","pelagic-neritic","tropical","whole","Xenentodon cancila","Belonidae","Bogard_12","Selenium",29,10124,"Beloniformes","pelagic_neritic",2,"elongate",40,"tropical",3.86,0.418402941187387,1.91910702913829,"Freshwater",1
"121","WoS",2015,"Bangladesh","Medium","pelagic-neritic","tropical","whole","Xenentodon cancila","Belonidae","Bogard_12","Vitamin A",91,10124,"Beloniformes","pelagic_neritic",2,"elongate",40,"tropical",3.86,0.418402941187387,1.91910702913829,"Freshwater",1
"122","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Anabas testudineus","Anabantidae","Bogard_12","Protein",15.5,495,"Perciformes","demersal",NA,"fusiform",25,"tropical",2.98,1.4,0.941488902787622,"Mixed",0
"123","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Anabas testudineus","Anabantidae","Bogard_12","Zinc",0.6,495,"Perciformes","demersal",NA,"fusiform",25,"tropical",2.98,1.4,0.941488902787622,"Mixed",0
"124","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Anabas testudineus","Anabantidae","Bogard_12","Calcium",85,495,"Perciformes","demersal",NA,"fusiform",25,"tropical",2.98,1.4,0.941488902787622,"Mixed",0
"125","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Anabas testudineus","Anabantidae","Bogard_12","Iron",0.87,495,"Perciformes","demersal",NA,"fusiform",25,"tropical",2.98,1.4,0.941488902787622,"Mixed",0
"126","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Anabas testudineus","Anabantidae","Bogard_12","Selenium",19,495,"Perciformes","demersal",NA,"fusiform",25,"tropical",2.98,1.4,0.941488902787622,"Mixed",0
"127","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Anabas testudineus","Anabantidae","Bogard_12","Vitamin A",295,495,"Perciformes","demersal",NA,"fusiform",25,"tropical",2.98,1.4,0.941488902787622,"Mixed",0
"128","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Anabas testudineus","Anabantidae","Bogard_12","Omega-3",0.377,495,"Perciformes","demersal",NA,"fusiform",25,"tropical",2.98,1.4,0.941488902787622,"Mixed",0
"129","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Eleotris fusca","Eleotridae","Bogard_12","Protein",16.9,8034,"Perciformes","demersal",5,"elongate",26,"tropical",3.79,0.396469048108889,1.94587206267126,"Freshwater",0
"130","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Eleotris fusca","Eleotridae","Bogard_12","Zinc",2,8034,"Perciformes","demersal",5,"elongate",26,"tropical",3.79,0.396469048108889,1.94587206267126,"Freshwater",0
"131","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Eleotris fusca","Eleotridae","Bogard_12","Calcium",980,8034,"Perciformes","demersal",5,"elongate",26,"tropical",3.79,0.396469048108889,1.94587206267126,"Freshwater",0
"132","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Eleotris fusca","Eleotridae","Bogard_12","Iron",0.79,8034,"Perciformes","demersal",5,"elongate",26,"tropical",3.79,0.396469048108889,1.94587206267126,"Freshwater",0
"133","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Eleotris fusca","Eleotridae","Bogard_12","Selenium",49,8034,"Perciformes","demersal",5,"elongate",26,"tropical",3.79,0.396469048108889,1.94587206267126,"Freshwater",0
"134","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Eleotris fusca","Eleotridae","Bogard_12","Vitamin A",37,8034,"Perciformes","demersal",5,"elongate",26,"tropical",3.79,0.396469048108889,1.94587206267126,"Freshwater",0
"135","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Clarias batrachus","Clariidae","Bogard_12","Protein",16.5,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"136","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Clarias batrachus","Clariidae","Bogard_12","Zinc",0.74,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"137","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Clarias batrachus","Clariidae","Bogard_12","Calcium",59,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"138","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Clarias batrachus","Clariidae","Bogard_12","Iron",1.2,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"139","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Clarias batrachus","Clariidae","Bogard_12","Selenium",22,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"140","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Clarias batrachus","Clariidae","Bogard_12","Vitamin A",25,3054,"Siluriformes","demersal",NA,"elongate",47,"tropical",3.42,0.71,1,"Brackish",0
"141","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Nandus nandus","Nandidae","Bogard_12","Protein",16.7,10260,"Perciformes","benthopelagic",NA,"fusiform",20,"tropical",3.89,0.7,1.22413701825578,"Freshwater",0
"142","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Nandus nandus","Nandidae","Bogard_12","Zinc",1.6,10260,"Perciformes","benthopelagic",NA,"fusiform",20,"tropical",3.89,0.7,1.22413701825578,"Freshwater",0
"143","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Nandus nandus","Nandidae","Bogard_12","Calcium",1300,10260,"Perciformes","benthopelagic",NA,"fusiform",20,"tropical",3.89,0.7,1.22413701825578,"Freshwater",0
"144","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Nandus nandus","Nandidae","Bogard_12","Iron",0.84,10260,"Perciformes","benthopelagic",NA,"fusiform",20,"tropical",3.89,0.7,1.22413701825578,"Freshwater",0
"145","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Nandus nandus","Nandidae","Bogard_12","Selenium",29,10260,"Perciformes","benthopelagic",NA,"fusiform",20,"tropical",3.89,0.7,1.22413701825578,"Freshwater",0
"146","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Nandus nandus","Nandidae","Bogard_12","Vitamin A",60,10260,"Perciformes","benthopelagic",NA,"fusiform",20,"tropical",3.89,0.7,1.22413701825578,"Freshwater",0
"147","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Ompok pabda","Siluridae","Bogard_12","Protein",16.2,13327,"Siluriformes","demersal",NA,"elongate",30,"tropical",3.83,0.175739310314632,2.91665208952236,"Freshwater",0
"148","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Ompok pabda","Siluridae","Bogard_12","Zinc",0.9,13327,"Siluriformes","demersal",NA,"elongate",30,"tropical",3.83,0.175739310314632,2.91665208952236,"Freshwater",0
"149","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Ompok pabda","Siluridae","Bogard_12","Calcium",91,13327,"Siluriformes","demersal",NA,"elongate",30,"tropical",3.83,0.175739310314632,2.91665208952236,"Freshwater",0
"150","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Ompok pabda","Siluridae","Bogard_12","Iron",0.46,13327,"Siluriformes","demersal",NA,"elongate",30,"tropical",3.83,0.175739310314632,2.91665208952236,"Freshwater",0
"151","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Ompok pabda","Siluridae","Bogard_12","Selenium",27,13327,"Siluriformes","demersal",NA,"elongate",30,"tropical",3.83,0.175739310314632,2.91665208952236,"Freshwater",0
"152","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Ompok pabda","Siluridae","Bogard_12","Omega-3",0.402,13327,"Siluriformes","demersal",NA,"elongate",30,"tropical",3.83,0.175739310314632,2.91665208952236,"Freshwater",0
"153","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Amblypharyngodon mola","Cyprinidae","Bogard_12","Protein",17.3,24301,"Cypriniformes","benthopelagic",NA,"fusiform",20,"tropical",3.25,0.14,0.82793667618315,"Brackish",0
"154","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Amblypharyngodon mola","Cyprinidae","Bogard_12","Zinc",3.2,24301,"Cypriniformes","benthopelagic",NA,"fusiform",20,"tropical",3.25,0.14,0.82793667618315,"Brackish",0
"155","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Amblypharyngodon mola","Cyprinidae","Bogard_12","Calcium",853,24301,"Cypriniformes","benthopelagic",NA,"fusiform",20,"tropical",3.25,0.14,0.82793667618315,"Brackish",0
"156","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Amblypharyngodon mola","Cyprinidae","Bogard_12","Iron",5.7,24301,"Cypriniformes","benthopelagic",NA,"fusiform",20,"tropical",3.25,0.14,0.82793667618315,"Brackish",0
"157","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Amblypharyngodon mola","Cyprinidae","Bogard_12","Selenium",5,24301,"Cypriniformes","benthopelagic",NA,"fusiform",20,"tropical",3.25,0.14,0.82793667618315,"Brackish",0
"158","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Amblypharyngodon mola","Cyprinidae","Bogard_12","Vitamin A",2503,24301,"Cypriniformes","benthopelagic",NA,"fusiform",20,"tropical",3.25,0.14,0.82793667618315,"Brackish",0
"159","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Botia dario","Botiidae","Bogard_12","Protein",14.9,12248,"Cypriniformes","demersal",NA,"fusiform",15.1,"tropical",3.27,0.351773427517019,2.17315865310983,"Freshwater",0
"160","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Botia dario","Botiidae","Bogard_12","Zinc",4,12248,"Cypriniformes","demersal",NA,"fusiform",15.1,"tropical",3.27,0.351773427517019,2.17315865310983,"Freshwater",0
"161","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Botia dario","Botiidae","Bogard_12","Calcium",1300,12248,"Cypriniformes","demersal",NA,"fusiform",15.1,"tropical",3.27,0.351773427517019,2.17315865310983,"Freshwater",0
"162","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Botia dario","Botiidae","Bogard_12","Iron",2.5,12248,"Cypriniformes","demersal",NA,"fusiform",15.1,"tropical",3.27,0.351773427517019,2.17315865310983,"Freshwater",0
"163","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Botia dario","Botiidae","Bogard_12","Selenium",31,12248,"Cypriniformes","demersal",NA,"fusiform",15.1,"tropical",3.27,0.351773427517019,2.17315865310983,"Freshwater",0
"164","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Botia dario","Botiidae","Bogard_12","Vitamin A",24,12248,"Cypriniformes","demersal",NA,"fusiform",15.1,"tropical",3.27,0.351773427517019,2.17315865310983,"Freshwater",0
"165","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Botia dario","Botiidae","Bogard_12","Omega-3",0.719,12248,"Cypriniformes","demersal",NA,"fusiform",15.1,"tropical",3.27,0.351773427517019,2.17315865310983,"Freshwater",0
"166","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Heteropneustes fossilis","Heteropneustidae","Bogard_12","Protein",19.1,4885,"Siluriformes","demersal",1,"elongate",31,"tropical",3.59,0.9225,0.999004340254329,"Brackish",0
"167","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Heteropneustes fossilis","Heteropneustidae","Bogard_12","Zinc",1.1,4885,"Siluriformes","demersal",1,"elongate",31,"tropical",3.59,0.9225,0.999004340254329,"Brackish",0
"168","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Heteropneustes fossilis","Heteropneustidae","Bogard_12","Calcium",60,4885,"Siluriformes","demersal",1,"elongate",31,"tropical",3.59,0.9225,0.999004340254329,"Brackish",0
"169","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Heteropneustes fossilis","Heteropneustidae","Bogard_12","Iron",2.2,4885,"Siluriformes","demersal",1,"elongate",31,"tropical",3.59,0.9225,0.999004340254329,"Brackish",0
"170","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Heteropneustes fossilis","Heteropneustidae","Bogard_12","Selenium",31,4885,"Siluriformes","demersal",1,"elongate",31,"tropical",3.59,0.9225,0.999004340254329,"Brackish",0
"171","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Heteropneustes fossilis","Heteropneustidae","Bogard_12","Vitamin A",32,4885,"Siluriformes","demersal",1,"elongate",31,"tropical",3.59,0.9225,0.999004340254329,"Brackish",0
"172","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Channa punctata","Channidae","Bogard_12","Protein",18.3,5147,"Perciformes","benthopelagic",NA,"elongate",31,"tropical",3.84,0.909090909090909,0.950005477725303,"Freshwater",0
"173","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Channa punctata","Channidae","Bogard_12","Zinc",1.5,5147,"Perciformes","benthopelagic",NA,"elongate",31,"tropical",3.84,0.909090909090909,0.950005477725303,"Freshwater",0
"174","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Channa punctata","Channidae","Bogard_12","Calcium",766,5147,"Perciformes","benthopelagic",NA,"elongate",31,"tropical",3.84,0.909090909090909,0.950005477725303,"Freshwater",0
"175","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Channa punctata","Channidae","Bogard_12","Iron",1.8,5147,"Perciformes","benthopelagic",NA,"elongate",31,"tropical",3.84,0.909090909090909,0.950005477725303,"Freshwater",0
"176","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Channa punctata","Channidae","Bogard_12","Selenium",15,5147,"Perciformes","benthopelagic",NA,"elongate",31,"tropical",3.84,0.909090909090909,0.950005477725303,"Freshwater",0
"177","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Channa punctata","Channidae","Bogard_12","Vitamin A",139,5147,"Perciformes","benthopelagic",NA,"elongate",31,"tropical",3.84,0.909090909090909,0.950005477725303,"Freshwater",0
"178","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Macrognathus aculeatus","Mastacembelidae","Bogard_12","Protein",17.2,5152,"Synbranchiformes","benthopelagic",NA,"elongate",38,"tropical",3.32,0.546296186285038,1.38963221987701,"Freshwater",0
"179","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Macrognathus aculeatus","Mastacembelidae","Bogard_12","Zinc",1.2,5152,"Synbranchiformes","benthopelagic",NA,"elongate",38,"tropical",3.32,0.546296186285038,1.38963221987701,"Freshwater",0
"180","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Macrognathus aculeatus","Mastacembelidae","Bogard_12","Calcium",457,5152,"Synbranchiformes","benthopelagic",NA,"elongate",38,"tropical",3.32,0.546296186285038,1.38963221987701,"Freshwater",0
"181","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Macrognathus aculeatus","Mastacembelidae","Bogard_12","Iron",2.5,5152,"Synbranchiformes","benthopelagic",NA,"elongate",38,"tropical",3.32,0.546296186285038,1.38963221987701,"Freshwater",0
"182","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Macrognathus aculeatus","Mastacembelidae","Bogard_12","Selenium",15,5152,"Synbranchiformes","benthopelagic",NA,"elongate",38,"tropical",3.32,0.546296186285038,1.38963221987701,"Freshwater",0
"183","WoS",2015,"Bangladesh","Medium","benthopelagic","tropical","whole","Macrognathus aculeatus","Mastacembelidae","Bogard_12","Vitamin A",83,5152,"Synbranchiformes","benthopelagic",NA,"elongate",38,"tropical",3.32,0.546296186285038,1.38963221987701,"Freshwater",0
"184","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Mystus vittatus","Bagridae","Bogard_12","Protein",15.1,5137,"Siluriformes","demersal",NA,"elongate",21,"tropical",3.14,0.486922392551123,1.30164838875082,"Brackish",0
"185","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Mystus vittatus","Bagridae","Bogard_12","Zinc",3.1,5137,"Siluriformes","demersal",NA,"elongate",21,"tropical",3.14,0.486922392551123,1.30164838875082,"Brackish",0
"186","WoS",2015,"Bangladesh","Medium","demersal","tropical","whole","Mystus vittatus","Bagridae","Bogard_12","Calcium",1093,5137,"Siluriformes","demersal",NA,"elongate",21,"tropical",3.14,0.486922392551123,1.30164838875082,"Brackish",0
