,id_number,source,year,geographic_location_cleaned,hdi,demers_pelag,env_temp,form_clean,species_from_search,family,paper_id,nutrient,value,nut,species_short,species,country_sampled
1252,C_102,Fiorella,1993,India,Medium,benthopelagic,tropical,muscle,Channa marulius,Channidae,Chandrashekar_14,Iron,0.6,fe,C. mar.,Channa marulius,India
1253,C_103,Fiorella,1993,India,Medium,benthopelagic,subtropical,muscle,Gibelion catla,Cyprinidae,Chandrashekar_14,Protein,16,protein,G. cat.,Gibelion catla,India
1254,C_103,Fiorella,1993,India,Medium,benthopelagic,subtropical,muscle,Gibelion catla,Cyprinidae,Chandrashekar_14,Zinc,2,zn,G. cat.,Gibelion catla,India
1255,C_103,Fiorella,1993,India,Medium,benthopelagic,subtropical,muscle,Gibelion catla,Cyprinidae,Chandrashekar_14,Calcium,20.8,ca,G. cat.,Gibelion catla,India
1256,C_103,Fiorella,1993,India,Medium,benthopelagic,subtropical,muscle,Gibelion catla,Cyprinidae,Chandrashekar_14,Iron,0.9,fe,G. cat.,Gibelion catla,India
1257,C_110,Fiorella,2016,Saudi Arabia,Very High,benthopelagic,tropical,muscle,Oreochromis spilurus,Cichlidae,El_21,Protein,80.25,protein,O. spi.,Oreochromis spilurus,Saudi Arabia
1258,C_110,Fiorella,2016,Saudi Arabia,Very High,benthopelagic,tropical,muscle,Oreochromis spilurus,Cichlidae,El_21,Calcium,13.416,ca,O. spi.,Oreochromis spilurus,Saudi Arabia
1259,C_110,Fiorella,2016,Saudi Arabia,Very High,benthopelagic,tropical,muscle,Oreochromis spilurus,Cichlidae,El_21,Iron,2.374,fe,O. spi.,Oreochromis spilurus,Saudi Arabia
1260,C_111,Fiorella,2011,Turkey,High,demersal,subtropical,muscle,Mastacembelus mastacembelus,Mastacembelidae,Harlioglu_29,Protein,17.06,protein,M. mas.,Mastacembelus mastacembelus,Turkey
1261,C_111,Fiorella,2011,Turkey,High,demersal,subtropical,muscle,Mastacembelus mastacembelus,Mastacembelidae,Harlioglu_29,Vitamin A,53,vit_a,M. mas.,Mastacembelus mastacembelus,Turkey
1262,C_113,Fiorella,2011,Uganda,Low,demersal,tropical,muscle,Lates niloticus,Latidae,Kabahenda_38,Protein,58.79,protein,L. nil.,Lates niloticus,Uganda
1263,C_113,Fiorella,2011,Uganda,Low,demersal,tropical,muscle,Lates niloticus,Latidae,Kabahenda_38,Zinc,0.72,zn,L. nil.,Lates niloticus,Uganda
1264,C_113,Fiorella,2011,Uganda,Low,demersal,tropical,muscle,Lates niloticus,Latidae,Kabahenda_38,Calcium,134.24,ca,L. nil.,Lates niloticus,Uganda
1265,C_113,Fiorella,2011,Uganda,Low,demersal,tropical,muscle,Lates niloticus,Latidae,Kabahenda_38,Iron,1.06,fe,L. nil.,Lates niloticus,Uganda
1266,C_116,Fiorella,2008,Bangladesh,Medium,benthopelagic,tropical,muscle,Puntius chola,Cyprinidae,Mazumder_55,Protein,14.08,protein,P. cho.,Puntius chola,Bangladesh
1267,C_117,Fiorella,2008,Bangladesh,Medium,pelagic,subtropical,muscle,Gudusia chapra,Clupeidae,Mazumder_55,Protein,15.23,protein,G. cha.,Gudusia chapra,Bangladesh
1268,C_118,Fiorella,2008,Bangladesh,Medium,benthopelagic,tropical,muscle,Amblypharyngodon mola,Cyprinidae,Mazumder_55,Protein,18.46,protein,A. mol.,Amblypharyngodon mola,Bangladesh
1269,C_119,Fiorella,2008,Bangladesh,Medium,pelagic,tropical,muscle,Ailia coila,Schilbeidae,Mazumder_55,Protein,16.99,protein,A. coi.,Ailia coila,Bangladesh
1270,C_120,Fiorella,2008,Bangladesh,Medium,demersal,tropical,muscle,Pachypterus atherinoides,Schilbeidae,Mazumder_55,Protein,15.84,protein,P. ath.,Pachypterus atherinoides,Bangladesh
1271,C_121,Fiorella,2008,Bangladesh,Medium,benthopelagic,tropical,muscle,Chanda nama,Ambassidae,Mazumder_55,Protein,18.26,protein,C. nam.,Chanda nama,Bangladesh
1272,C_127,Fiorella,2009,Bangladesh,Medium,benthopelagic,tropical,muscle,Puntius stigma,Cyprinidae,Musa_64,Zinc,18.3,zn,P. sti.,Puntius stigma,Bangladesh
1273,C_127,Fiorella,2009,Bangladesh,Medium,benthopelagic,tropical,muscle,Puntius stigma,Cyprinidae,Musa_64,Calcium,120,ca,P. sti.,Puntius stigma,Bangladesh
1274,C_127,Fiorella,2009,Bangladesh,Medium,benthopelagic,tropical,muscle,Puntius stigma,Cyprinidae,Musa_64,Iron,38.6,fe,P. sti.,Puntius stigma,Bangladesh
1275,C_128,Fiorella,2009,Bangladesh,Medium,benthopelagic,tropical,muscle,Puntius stigma,Cyprinidae,Musa_64,Zinc,22.8,zn,P. sti.,Puntius stigma,Bangladesh
1276,C_128,Fiorella,2009,Bangladesh,Medium,benthopelagic,tropical,muscle,Puntius stigma,Cyprinidae,Musa_64,Calcium,156,ca,P. sti.,Puntius stigma,Bangladesh
1277,C_128,Fiorella,2009,Bangladesh,Medium,benthopelagic,tropical,muscle,Puntius stigma,Cyprinidae,Musa_64,Iron,29.3,fe,P. sti.,Puntius stigma,Bangladesh
1278,C_129,Fiorella,2009,Bangladesh,Medium,benthopelagic,tropical,muscle,Puntius stigma,Cyprinidae,Musa_64,Protein,24.62,protein,P. sti.,Puntius stigma,Bangladesh
1279,C_130,Fiorella,2009,Bangladesh,Medium,benthopelagic,tropical,muscle,Puntius stigma,Cyprinidae,Musa_64,Protein,22.52,protein,P. sti.,Puntius stigma,Bangladesh
1280,C_131,Fiorella,2009,Bangladesh,Medium,benthopelagic,tropical,muscle,Puntius stigma,Cyprinidae,Musa_64,Protein,20.15,protein,P. sti.,Puntius stigma,Bangladesh
1281,C_132,Fiorella,2009,Bangladesh,Medium,benthopelagic,tropical,muscle,Puntius stigma,Cyprinidae,Musa_64,Protein,21.5,protein,P. sti.,Puntius stigma,Bangladesh
1282,C_133,Fiorella,2003,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Macrognathus aculeatus,Mastacembelidae,Roos_91,Calcium,462,ca,M. acu.,Macrognathus aculeatus,Bangladesh
1283,C_133,Fiorella,2003,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Macrognathus aculeatus,Mastacembelidae,Roos_91,Iron,2.4,fe,M. acu.,Macrognathus aculeatus,Bangladesh
1284,C_134,Fiorella,2003,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Macrognathus pancalus,Mastacembelidae,Roos_91,Calcium,462,ca,M. pan.,Macrognathus pancalus,Bangladesh
1285,C_134,Fiorella,2003,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Macrognathus pancalus,Mastacembelidae,Roos_91,Iron,2.4,fe,M. pan.,Macrognathus pancalus,Bangladesh
1286,C_135,Fiorella,2003,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Mastacembelus armatus,Mastacembelidae,Roos_91,Calcium,462,ca,M. arm.,Mastacembelus armatus,Bangladesh
1287,C_135,Fiorella,2003,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Mastacembelus armatus,Mastacembelidae,Roos_91,Iron,2.4,fe,M. arm.,Mastacembelus armatus,Bangladesh
1288,C_136,Fiorella,2003,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,Corica soborna,Clupeidae,Roos_91,Calcium,476,ca,C. sob.,Corica soborna,Bangladesh
1289,C_136,Fiorella,2003,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,Corica soborna,Clupeidae,Roos_91,Iron,2.8,fe,C. sob.,Corica soborna,Bangladesh
1290,C_137,Fiorella,2003,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa punctata,Channidae,Roos_91,Calcium,766,ca,C. pun.,Channa punctata,Bangladesh
1291,C_137,Fiorella,2003,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa punctata,Channidae,Roos_91,Iron,1.8,fe,C. pun.,Channa punctata,Bangladesh
1292,C_138,Fiorella,2003,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Amblypharyngodon mola,Cyprinidae,Roos_91,Calcium,853,ca,A. mol.,Amblypharyngodon mola,Bangladesh
1293,C_138,Fiorella,2003,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Amblypharyngodon mola,Cyprinidae,Roos_91,Iron,5.7,fe,A. mol.,Amblypharyngodon mola,Bangladesh
1294,C_139,Fiorella,2003,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Esomus danrica,Cyprinidae,Roos_91,Calcium,891,ca,E. dan.,Esomus danrica,Bangladesh
1295,C_139,Fiorella,2003,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Esomus danrica,Cyprinidae,Roos_91,Iron,12,fe,E. dan.,Esomus danrica,Bangladesh
1296,C_140,Fiorella,2003,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Parambassis ranga,Ambassidae,Roos_91,Calcium,955,ca,P. ran.,Parambassis ranga,Bangladesh
1297,C_140,Fiorella,2003,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Parambassis ranga,Ambassidae,Roos_91,Iron,1.8,fe,P. ran.,Parambassis ranga,Bangladesh
1298,C_141,Fiorella,2003,Bangladesh,Medium,demersal,subtropical,whole (minus parts)*,Parambassis baculis,Ambassidae,Roos_91,Calcium,955,ca,P. bac.,Parambassis baculis,Bangladesh
1299,C_141,Fiorella,2003,Bangladesh,Medium,demersal,subtropical,whole (minus parts)*,Parambassis baculis,Ambassidae,Roos_91,Iron,1.8,fe,P. bac.,Parambassis baculis,Bangladesh
1300,C_142,Fiorella,2003,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Chanda nama,Ambassidae,Roos_91,Calcium,955,ca,C. nam.,Chanda nama,Bangladesh
1301,C_142,Fiorella,2003,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Chanda nama,Ambassidae,Roos_91,Iron,1.8,fe,C. nam.,Chanda nama,Bangladesh
1302,C_143,Fiorella,2003,Bangladesh,Medium,pelagic,subtropical,whole (minus parts)*,Gudusia chapra,Clupeidae,Roos_91,Calcium,1063,ca,G. cha.,Gudusia chapra,Bangladesh
1303,C_143,Fiorella,2003,Bangladesh,Medium,pelagic,subtropical,whole (minus parts)*,Gudusia chapra,Clupeidae,Roos_91,Iron,7.6,fe,G. cha.,Gudusia chapra,Bangladesh
1304,C_144,Fiorella,2003,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Mystus vittatus,Bagridae,Roos_91,Calcium,1093,ca,M. vit.,Mystus vittatus,Bangladesh
1305,C_144,Fiorella,2003,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Mystus vittatus,Bagridae,Roos_91,Iron,4,fe,M. vit.,Mystus vittatus,Bangladesh
1306,C_145,Fiorella,2003,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Puntius sophore,Cyprinidae,Roos_91,Calcium,1171,ca,P. sop.,Puntius sophore,Bangladesh
1307,C_145,Fiorella,2003,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Puntius sophore,Cyprinidae,Roos_91,Iron,3,fe,P. sop.,Puntius sophore,Bangladesh
1308,C_146,Fiorella,2003,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Puntius chola,Cyprinidae,Roos_91,Calcium,1171,ca,P. cho.,Puntius chola,Bangladesh
1309,C_146,Fiorella,2003,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Puntius chola,Cyprinidae,Roos_91,Iron,3,fe,P. cho.,Puntius chola,Bangladesh
1310,C_147,Fiorella,2003,Bangladesh,Medium,benthopelagic,subtropical,whole (minus parts)*,Pethia ticto,Cyprinidae,Roos_91,Calcium,1171,ca,P. tic.,Pethia ticto,Bangladesh
1311,C_147,Fiorella,2003,Bangladesh,Medium,benthopelagic,subtropical,whole (minus parts)*,Pethia ticto,Cyprinidae,Roos_91,Iron,3,fe,P. tic.,Pethia ticto,Bangladesh
1312,C_148,Fiorella,2007,Bangladesh,Medium,benthopelagic,subtropical,whole (minus parts)*,Pethia ticto,Cyprinidae,Roos_92,Vitamin A,20,vit_a,P. tic.,Pethia ticto,Bangladesh
1313,C_149,Fiorella,2007,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Mastacembelus armatus,Mastacembelidae,Roos_92,Vitamin A,30,vit_a,M. arm.,Mastacembelus armatus,Bangladesh
1314,C_150,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Puntius sophore,Cyprinidae,Roos_92,Zinc,3.1,zn,P. sop.,Puntius sophore,Bangladesh
1315,C_150,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Puntius sophore,Cyprinidae,Roos_92,Calcium,1200,ca,P. sop.,Puntius sophore,Bangladesh
1316,C_150,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Puntius sophore,Cyprinidae,Roos_92,Iron,3,fe,P. sop.,Puntius sophore,Bangladesh
1317,C_150,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Puntius sophore,Cyprinidae,Roos_92,Vitamin A,60,vit_a,P. sop.,Puntius sophore,Bangladesh
1318,C_151,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Puntius chola,Cyprinidae,Roos_92,Vitamin A,70,vit_a,P. cho.,Puntius chola,Bangladesh
1319,C_152,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Macrognathus aculeatus,Mastacembelidae,Roos_92,Zinc,1.2,zn,M. acu.,Macrognathus aculeatus,Bangladesh
1320,C_152,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Macrognathus aculeatus,Mastacembelidae,Roos_92,Calcium,400,ca,M. acu.,Macrognathus aculeatus,Bangladesh
1321,C_152,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Macrognathus aculeatus,Mastacembelidae,Roos_92,Iron,2.4,fe,M. acu.,Macrognathus aculeatus,Bangladesh
1322,C_152,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Macrognathus aculeatus,Mastacembelidae,Roos_92,Vitamin A,90,vit_a,M. acu.,Macrognathus aculeatus,Bangladesh
1323,C_153,Fiorella,2007,Bangladesh,Medium,pelagic-neritic,tropical,whole,Corica soborna,Clupeidae,Roos_92,Zinc,3.1,zn,C. sob.,Corica soborna,Bangladesh
1324,C_153,Fiorella,2007,Bangladesh,Medium,pelagic-neritic,tropical,whole,Corica soborna,Clupeidae,Roos_92,Calcium,500,ca,C. sob.,Corica soborna,Bangladesh
1325,C_153,Fiorella,2007,Bangladesh,Medium,pelagic-neritic,tropical,whole,Corica soborna,Clupeidae,Roos_92,Iron,2.8,fe,C. sob.,Corica soborna,Bangladesh
1326,C_153,Fiorella,2007,Bangladesh,Medium,pelagic-neritic,tropical,whole,Corica soborna,Clupeidae,Roos_92,Vitamin A,90,vit_a,C. sob.,Corica soborna,Bangladesh
1327,C_154,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Macrognathus pancalus,Mastacembelidae,Roos_92,Vitamin A,90,vit_a,M. pan.,Macrognathus pancalus,Bangladesh
1328,C_155,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa punctata,Channidae,Roos_92,Zinc,1.5,zn,C. pun.,Channa punctata,Bangladesh
1329,C_155,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa punctata,Channidae,Roos_92,Calcium,800,ca,C. pun.,Channa punctata,Bangladesh
1330,C_155,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa punctata,Channidae,Roos_92,Iron,1.8,fe,C. pun.,Channa punctata,Bangladesh
1331,C_155,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Channa punctata,Channidae,Roos_92,Vitamin A,140,vit_a,C. pun.,Channa punctata,Bangladesh
1332,C_156,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Chanda nama,Ambassidae,Roos_92,Vitamin A,170,vit_a,C. nam.,Chanda nama,Bangladesh
1333,C_157,Fiorella,2007,Bangladesh,Medium,demersal,tropical,whole,Parambassis wolffii,Ambassidae,Roos_92,Zinc,1.6,zn,P. wol.,Parambassis wolffii,Bangladesh
1334,C_157,Fiorella,2007,Bangladesh,Medium,demersal,tropical,whole,Parambassis wolffii,Ambassidae,Roos_92,Calcium,1100,ca,P. wol.,Parambassis wolffii,Bangladesh
1335,C_157,Fiorella,2007,Bangladesh,Medium,demersal,tropical,whole,Parambassis wolffii,Ambassidae,Roos_92,Iron,1.4,fe,P. wol.,Parambassis wolffii,Bangladesh
1336,C_157,Fiorella,2007,Bangladesh,Medium,demersal,tropical,whole,Parambassis wolffii,Ambassidae,Roos_92,Vitamin A,260,vit_a,P. wol.,Parambassis wolffii,Bangladesh
1337,C_158,Fiorella,2007,Bangladesh,Medium,demersal,subtropical,whole (minus parts)*,Parambassis baculis,Ambassidae,Roos_92,Vitamin A,340,vit_a,P. bac.,Parambassis baculis,Bangladesh
1338,C_159,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Rasbora tornieri,Cyprinidae,Roos_92,Zinc,2.7,zn,R. tor.,Rasbora tornieri,Bangladesh
1339,C_159,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Rasbora tornieri,Cyprinidae,Roos_92,Calcium,700,ca,R. tor.,Rasbora tornieri,Bangladesh
1340,C_159,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Rasbora tornieri,Cyprinidae,Roos_92,Iron,0.7,fe,R. tor.,Rasbora tornieri,Bangladesh
1341,C_159,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Rasbora tornieri,Cyprinidae,Roos_92,Vitamin A,374,vit_a,R. tor.,Rasbora tornieri,Bangladesh
1342,C_160,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Esomus longimanus,Cyprinidae,Roos_92,Zinc,4.9,zn,E. lon.,Esomus longimanus,Bangladesh
1343,C_160,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Esomus longimanus,Cyprinidae,Roos_92,Calcium,800,ca,E. lon.,Esomus longimanus,Bangladesh
1344,C_160,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Esomus longimanus,Cyprinidae,Roos_92,Iron,11.3,fe,E. lon.,Esomus longimanus,Bangladesh
1345,C_160,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Esomus longimanus,Cyprinidae,Roos_92,Vitamin A,415,vit_a,E. lon.,Esomus longimanus,Bangladesh
1346,C_161,Fiorella,2007,Bangladesh,Medium,pelagic,tropical,whole (minus parts)*,Parachela siamensis,Cyprinidae,Roos_92,Zinc,2.2,zn,P. sia.,Parachela siamensis,Bangladesh
1347,C_161,Fiorella,2007,Bangladesh,Medium,pelagic,tropical,whole (minus parts)*,Parachela siamensis,Cyprinidae,Roos_92,Calcium,600,ca,P. sia.,Parachela siamensis,Bangladesh
1348,C_161,Fiorella,2007,Bangladesh,Medium,pelagic,tropical,whole (minus parts)*,Parachela siamensis,Cyprinidae,Roos_92,Iron,1.2,fe,P. sia.,Parachela siamensis,Bangladesh
1349,C_161,Fiorella,2007,Bangladesh,Medium,pelagic,tropical,whole (minus parts)*,Parachela siamensis,Cyprinidae,Roos_92,Vitamin A,480,vit_a,P. sia.,Parachela siamensis,Bangladesh
1350,C_162,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Esomus danrica,Cyprinidae,Roos_92,Zinc,4,zn,E. dan.,Esomus danrica,Bangladesh
1351,C_162,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Esomus danrica,Cyprinidae,Roos_92,Calcium,900,ca,E. dan.,Esomus danrica,Bangladesh
1352,C_162,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Esomus danrica,Cyprinidae,Roos_92,Iron,12,fe,E. dan.,Esomus danrica,Bangladesh
1353,C_162,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,Esomus danrica,Cyprinidae,Roos_92,Vitamin A,890,vit_a,E. dan.,Esomus danrica,Bangladesh
1354,C_163,Fiorella,2007,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Parambassis ranga,Ambassidae,Roos_92,Zinc,2.3,zn,P. ran.,Parambassis ranga,Bangladesh
1355,C_163,Fiorella,2007,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Parambassis ranga,Ambassidae,Roos_92,Calcium,1000,ca,P. ran.,Parambassis ranga,Bangladesh
1356,C_163,Fiorella,2007,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Parambassis ranga,Ambassidae,Roos_92,Iron,1.8,fe,P. ran.,Parambassis ranga,Bangladesh
1357,C_163,Fiorella,2007,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,Parambassis ranga,Ambassidae,Roos_92,Vitamin A,1679,vit_a,P. ran.,Parambassis ranga,Bangladesh
1358,C_164,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole,Amblypharyngodon mola,Cyprinidae,Roos_92,Zinc,3.2,zn,A. mol.,Amblypharyngodon mola,Bangladesh
1359,C_164,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole,Amblypharyngodon mola,Cyprinidae,Roos_92,Calcium,900,ca,A. mol.,Amblypharyngodon mola,Bangladesh
1360,C_164,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole,Amblypharyngodon mola,Cyprinidae,Roos_92,Iron,5.7,fe,A. mol.,Amblypharyngodon mola,Bangladesh
1361,C_164,Fiorella,2007,Bangladesh,Medium,benthopelagic,tropical,whole,Amblypharyngodon mola,Cyprinidae,Roos_92,Vitamin A,2680,vit_a,A. mol.,Amblypharyngodon mola,Bangladesh
1362,C_165,Fiorella,2012,Bangladesh,Medium,benthopelagic,tropical,muscle,Labeo bata,Cyprinidae,Sarower-E-Mahfuj_94,Protein,18.51,protein,L. bat.,Labeo bata,Bangladesh
1363,C_168,Fiorella,1991,New Zealand,Very High,demersal,subtropical,muscle,Ctenopharyngodon idella,Cyprinidae,Vlieg_104,Zinc,0.39,zn,C. ide.,Ctenopharyngodon idella,New Zealand
1364,C_168,Fiorella,1991,New Zealand,Very High,demersal,subtropical,muscle,Ctenopharyngodon idella,Cyprinidae,Vlieg_104,Calcium,25,ca,C. ide.,Ctenopharyngodon idella,New Zealand
1365,C_168,Fiorella,1991,New Zealand,Very High,demersal,subtropical,muscle,Ctenopharyngodon idella,Cyprinidae,Vlieg_104,Iron,0.47,fe,C. ide.,Ctenopharyngodon idella,New Zealand
1366,C_169,Fiorella,1991,New Zealand,Very High,benthopelagic,subtropical,muscle,Oncorhynchus tshawytscha,Salmonidae,Vlieg_104,Zinc,0.41,zn,O. tsh.,Oncorhynchus tshawytscha,New Zealand
1367,C_169,Fiorella,1991,New Zealand,Very High,benthopelagic,subtropical,muscle,Oncorhynchus tshawytscha,Salmonidae,Vlieg_104,Calcium,17,ca,O. tsh.,Oncorhynchus tshawytscha,New Zealand
1368,C_169,Fiorella,1991,New Zealand,Very High,benthopelagic,subtropical,muscle,Oncorhynchus tshawytscha,Salmonidae,Vlieg_104,Iron,0.53,fe,O. tsh.,Oncorhynchus tshawytscha,New Zealand
1369,C_170,Fiorella,1991,New Zealand,Very High,benthopelagic,subtropical,muscle,Hypophthalmichthys molitrix,Cyprinidae,Vlieg_104,Zinc,0.46,zn,H. mol.,Hypophthalmichthys molitrix,New Zealand
1370,C_170,Fiorella,1991,New Zealand,Very High,benthopelagic,subtropical,muscle,Hypophthalmichthys molitrix,Cyprinidae,Vlieg_104,Calcium,114,ca,H. mol.,Hypophthalmichthys molitrix,New Zealand
1371,C_170,Fiorella,1991,New Zealand,Very High,benthopelagic,subtropical,muscle,Hypophthalmichthys molitrix,Cyprinidae,Vlieg_104,Iron,1.1,fe,H. mol.,Hypophthalmichthys molitrix,New Zealand
1372,C_171,Fiorella,1991,New Zealand,Very High,benthopelagic,subtropical,muscle,Oncorhynchus mykiss,Salmonidae,Vlieg_104,Zinc,0.48,zn,O. myk.,Oncorhynchus mykiss,New Zealand
1373,C_171,Fiorella,1991,New Zealand,Very High,benthopelagic,subtropical,muscle,Oncorhynchus mykiss,Salmonidae,Vlieg_104,Calcium,17,ca,O. myk.,Oncorhynchus mykiss,New Zealand
1374,C_171,Fiorella,1991,New Zealand,Very High,benthopelagic,subtropical,muscle,Oncorhynchus mykiss,Salmonidae,Vlieg_104,Iron,0.93,fe,O. myk.,Oncorhynchus mykiss,New Zealand
1375,C_172,Fiorella,1991,New Zealand,Very High,benthopelagic,NA,muscle,Cyprinus carpio,Cyprinidae,Vlieg_104,Zinc,0.5,zn,C. car.,Cyprinus carpio,New Zealand
1376,C_172,Fiorella,1991,New Zealand,Very High,benthopelagic,NA,muscle,Cyprinus carpio,Cyprinidae,Vlieg_104,Calcium,29,ca,C. car.,Cyprinus carpio,New Zealand
